MatchDate,HomeTeam,AwayTeam,HomeElo,AwayElo,Form3Home,Form3Away,Form5Home,Form5Away
2008-02-02,Hertha,Eintracht Frankfurt,1616.25,1624.72,1.0,5.0,4.0,6.0
2008-02-02,Karlsruhe,Nurnberg,1615.62,1642.46,2.0,3.0,5.0,6.0
2008-02-03,Schalke 04,VfB Stuttgart,1771.37,1706.54,7.0,3.0,11.0,9.0
2008-02-03,Werder Bremen,VfL Bochum,1800.34,1642.34,6.0,1.0,12.0,7.0
2008-02-08,Eintracht Frankfurt,Bielefeld,1624.72,1581.94,7.0,3.0,8.0,3.0
2008-02-09,VfL Bochum,Cottbus,1642.34,1580.4,4.0,4.0,7.0,7.0
2008-02-09,Hannover,Karlsruhe,1647.87,1615.62,4.0,5.0,7.0,8.0
2008-02-09,Bayer Leverkusen,Hamburger SV,1758.05,1760.01,6.0,3.0,12.0,6.0
2008-02-09,Nurnberg,Hansa Rostock,1642.46,1536.53,3.0,3.0,6.0,3.0
2008-02-09,VfB Stuttgart,Hertha,1706.54,1616.25,3.0,1.0,6.0,1.0
2008-02-09,VfL Wolfsburg,Duisburg,1609.09,1533.66,6.0,2.0,7.0,5.0
2008-02-10,Bayern Munich,Werder Bremen,1816.15,1800.34,5.0,3.0,11.0,9.0
2008-02-10,Borussia Dortmund,Schalke 04,1648.18,1771.37,4.0,7.0,7.0,13.0
2008-02-15,Schalke 04,VfL Wolfsburg,1786.2,1622.67,9.0,9.0,13.0,10.0
2008-02-16,Cottbus,Borussia Dortmund,1579.15,1640.66,4.0,1.0,8.0,7.0
2008-02-16,Duisburg,VfB Stuttgart,1530.4,1680.87,1.0,0.0,5.0,3.0
2008-02-16,Hansa Rostock,Eintracht Frankfurt,1537.67,1646.19,4.0,9.0,4.0,11.0
2008-02-16,Hertha,Bielefeld,1616.73,1568.02,4.0,3.0,4.0,3.0
2008-02-16,Karlsruhe,Bayer Leverkusen,1628.04,1761.15,5.0,4.0,6.0,10.0
2008-02-16,Werder Bremen,Nurnberg,1789.94,1628.25,4.0,1.0,7.0,4.0
2008-02-17,Hamburger SV,VfL Bochum,1757.35,1651.48,3.0,4.0,4.0,5.0
2008-02-17,Hannover,Bayern Munich,1650.01,1816.72,2.0,5.0,8.0,9.0
2008-02-22,VfL Bochum,Hannover,1651.48,1650.01,4.0,2.0,5.0,5.0
2008-02-23,Bielefeld,Duisburg,1568.02,1530.4,0.0,1.0,3.0,2.0
2008-02-23,Borussia Dortmund,Hansa Rostock,1640.66,1537.67,4.0,4.0,7.0,7.0
2008-02-23,Eintracht Frankfurt,Werder Bremen,1646.19,1789.94,6.0,4.0,10.0,7.0
2008-02-23,Bayer Leverkusen,Schalke 04,1761.15,1786.2,5.0,6.0,8.0,10.0
2008-02-23,VfB Stuttgart,Karlsruhe,1680.87,1628.04,3.0,5.0,6.0,7.0
2008-02-23,VfL Wolfsburg,Hertha,1622.67,1616.73,9.0,6.0,12.0,7.0
2008-02-24,Bayern Munich,Hamburger SV,1816.72,1757.35,7.0,5.0,9.0,7.0
2008-02-24,Nurnberg,Cottbus,1628.25,1579.15,1.0,1.0,4.0,5.0
2008-02-29,Hertha,Duisburg,1616.73,1530.4,7.0,3.0,8.0,4.0
2008-03-01,Hannover,Nurnberg,1644.4,1624.99,1.0,2.0,2.0,2.0
2008-03-01,Hansa Rostock,Bielefeld,1552.72,1557.78,4.0,0.0,7.0,3.0
2008-03-01,Karlsruhe,VfL Wolfsburg,1632.89,1644.03,2.0,7.0,6.0,13.0
2008-03-01,Schalke 04,Bayern Munich,1782.06,1834.72,3.0,5.0,9.0,9.0
2008-03-01,Werder Bremen,Borussia Dortmund,1801.56,1666.55,4.0,6.0,7.0,7.0
2008-03-02,VfL Bochum,Bayer Leverkusen,1661.04,1790.06,4.0,5.0,7.0,8.0
2008-03-02,Hamburger SV,Eintracht Frankfurt,1783.55,1657.71,5.0,6.0,7.0,12.0
2008-03-07,Borussia Dortmund,Hertha,1666.55,1640.73,6.0,7.0,7.0,10.0
2008-03-08,Bayern Munich,Karlsruhe,1834.72,1632.89,7.0,4.0,11.0,8.0
2008-03-08,Bielefeld,Schalke 04,1557.78,1782.06,1.0,0.0,1.0,6.0
2008-03-08,Duisburg,Hansa Rostock,1543.49,1552.72,3.0,4.0,4.0,5.0
2008-03-08,Eintracht Frankfurt,VfL Bochum,1657.71,1661.04,3.0,6.0,9.0,10.0
2008-03-08,VfB Stuttgart,Werder Bremen,1703.95,1801.56,6.0,6.0,6.0,7.0
2008-03-08,VfL Wolfsburg,Cottbus,1644.03,1580.88,4.0,2.0,10.0,5.0
2008-03-09,Bayer Leverkusen,Hannover,1790.06,1644.4,4.0,3.0,8.0,5.0
2008-03-09,Nurnberg,Hamburger SV,1624.99,1783.55,1.0,7.0,2.0,9.0
2008-03-11,Cottbus,VfB Stuttgart,1580.88,1703.95,1.0,9.0,2.0,9.0
2008-03-14,Schalke 04,Duisburg,1782.06,1543.49,3.0,4.0,6.0,4.0
2008-03-15,VfL Bochum,VfB Stuttgart,1671.09,1719.98,7.0,9.0,8.0,12.0
2008-03-15,Cottbus,Bayern Munich,1561.5,1847.36,1.0,7.0,2.0,11.0
2008-03-15,Hamburger SV,Borussia Dortmund,1774.98,1654.68,5.0,4.0,9.0,7.0
2008-03-15,Hannover,Bielefeld,1640.84,1548.52,3.0,1.0,4.0,1.0
2008-03-15,Hansa Rostock,Hertha,1548.16,1638.79,2.0,5.0,6.0,11.0
2008-03-15,Karlsruhe,Eintracht Frankfurt,1634.38,1645.48,3.0,4.0,5.0,7.0
2008-03-16,Bayer Leverkusen,Nurnberg,1785.0,1617.37,6.0,2.0,8.0,3.0
2008-03-16,Werder Bremen,VfL Wolfsburg,1773.1,1639.12,3.0,4.0,7.0,10.0
2008-03-20,Eintracht Frankfurt,Cottbus,1645.48,1561.5,4.0,3.0,7.0,4.0
2008-03-22,Bayern Munich,Bayer Leverkusen,1847.36,1785.0,6.0,6.0,10.0,10.0
2008-03-22,Borussia Dortmund,Karlsruhe,1654.68,1634.38,1.0,3.0,7.0,4.0
2008-03-22,Duisburg,Hannover,1535.18,1640.84,1.0,4.0,4.0,4.0
2008-03-22,Nurnberg,VfL Bochum,1617.37,1671.09,1.0,5.0,2.0,8.0
2008-03-22,VfB Stuttgart,Hansa Rostock,1719.98,1548.16,7.0,3.0,13.0,6.0
2008-03-22,VfL Wolfsburg,Hamburger SV,1639.12,1774.98,6.0,7.0,10.0,11.0
2008-03-23,Bielefeld,Werder Bremen,1548.52,1773.1,2.0,3.0,2.0,6.0
2008-03-23,Hertha,Schalke 04,1638.79,1773.36,5.0,6.0,9.0,6.0
2008-03-28,Hansa Rostock,VfL Wolfsburg,1548.16,1639.12,2.0,7.0,3.0,8.0
2008-03-29,VfL Bochum,Borussia Dortmund,1671.09,1654.68,3.0,2.0,9.0,5.0
2008-03-29,Hamburger SV,Bielefeld,1774.98,1548.52,5.0,2.0,9.0,3.0
2008-03-29,Karlsruhe,Schalke 04,1634.38,1773.36,1.0,9.0,4.0,9.0
2008-03-29,Bayer Leverkusen,Eintracht Frankfurt,1785.0,1645.48,6.0,7.0,9.0,10.0
2008-03-29,Nurnberg,Bayern Munich,1617.37,1847.36,2.0,6.0,3.0,10.0
2008-03-29,Werder Bremen,Duisburg,1773.1,1535.18,1.0,2.0,4.0,5.0
2008-03-30,Cottbus,Hertha,1561.5,1638.79,3.0,2.0,4.0,6.0
2008-03-30,Hannover,VfB Stuttgart,1640.84,1719.98,2.0,7.0,5.0,13.0
2008-04-04,Duisburg,Cottbus,1550.43,1583.64,4.0,6.0,5.0,6.0
2008-04-05,Bielefeld,Karlsruhe,1563.5,1629.91,3.0,2.0,4.0,5.0
2008-04-05,Eintracht Frankfurt,Nurnberg,1677.56,1616.19,9.0,2.0,10.0,3.0
2008-04-05,Hertha,Werder Bremen,1623.87,1742.29,1.0,1.0,5.0,4.0
2008-04-05,Schalke 04,Hansa Rostock,1777.43,1536.75,7.0,1.0,10.0,3.0
2008-04-05,VfB Stuttgart,Hamburger SV,1724.95,1770.28,5.0,5.0,11.0,9.0
2008-04-05,VfL Wolfsburg,Hannover,1660.54,1636.19,7.0,3.0,10.0,6.0
2008-04-06,Bayern Munich,VfL Bochum,1829.65,1668.18,4.0,3.0,10.0,7.0
2008-04-06,Borussia Dortmund,Bayer Leverkusen,1650.83,1766.7,2.0,3.0,3.0,6.0
2008-04-12,VfL Bochum,Hertha,1668.18,1623.87,2.0,0.0,4.0,2.0
2008-04-12,Cottbus,Bielefeld,1583.64,1563.5,6.0,5.0,9.0,6.0
2008-04-12,Hamburger SV,Duisburg,1770.28,1550.43,2.0,4.0,6.0,5.0
2008-04-12,Hannover,Eintracht Frankfurt,1636.19,1677.56,2.0,6.0,3.0,10.0
2008-04-12,Karlsruhe,Hansa Rostock,1629.91,1536.75,2.0,0.0,2.0,2.0
2008-04-12,Werder Bremen,Schalke 04,1742.29,1777.43,4.0,7.0,4.0,13.0
2008-04-13,Bayern Munich,Borussia Dortmund,1829.65,1650.83,7.0,5.0,10.0,6.0
2008-04-13,Bayer Leverkusen,VfB Stuttgart,1766.7,1724.95,0.0,7.0,6.0,11.0
2008-04-15,Hansa Rostock,Werder Bremen,1540.81,1756.64,3.0,6.0,4.0,7.0
2008-04-15,Hertha,Hamburger SV,1614.69,1741.98,1.0,1.0,2.0,5.0
2008-04-15,Schalke 04,Cottbus,1753.29,1592.38,4.0,9.0,10.0,12.0
2008-04-15,VfL Wolfsburg,VfL Bochum,1660.35,1654.56,7.0,2.0,13.0,4.0
2008-04-16,Bielefeld,Bayer Leverkusen,1559.88,1744.47,4.0,3.0,6.0,6.0
2008-04-16,Borussia Dortmund,Hannover,1647.47,1631.39,4.0,4.0,5.0,6.0
2008-04-16,Duisburg,Karlsruhe,1550.4,1603.73,6.0,1.0,7.0,2.0
2008-04-16,Eintracht Frankfurt,Bayern Munich,1648.68,1841.13,3.0,7.0,9.0,10.0
2008-04-16,VfB Stuttgart,Nurnberg,1716.31,1626.29,4.0,5.0,8.0,6.0
2008-04-20,Nurnberg,VfL Wolfsburg,1626.29,1660.35,4.0,6.0,5.0,10.0
2008-04-25,Eintracht Frankfurt,Borussia Dortmund,1648.68,1647.47,0.0,3.0,6.0,5.0
2008-04-26,VfL Bochum,Duisburg,1654.56,1550.4,4.0,3.0,6.0,7.0
2008-04-26,Cottbus,Hansa Rostock,1592.38,1540.81,6.0,3.0,9.0,3.0
2008-04-26,Hamburger SV,Schalke 04,1741.98,1753.29,1.0,6.0,3.0,10.0
2008-04-26,Hannover,Hertha,1631.39,1614.69,6.0,2.0,8.0,2.0
2008-04-26,Karlsruhe,Werder Bremen,1603.73,1756.64,3.0,9.0,5.0,10.0
2008-04-26,Nurnberg,Bielefeld,1626.29,1559.88,6.0,6.0,8.0,8.0
2008-04-27,Bayern Munich,VfB Stuttgart,1841.13,1716.31,9.0,6.0,13.0,10.0
2008-04-27,Bayer Leverkusen,VfL Wolfsburg,1744.47,1660.35,3.0,3.0,3.0,7.0
2008-05-02,Borussia Dortmund,Nurnberg,1633.74,1620.65,1.0,4.0,5.0,8.0
2008-05-03,Bielefeld,VfL Bochum,1572.8,1657.66,4.0,5.0,8.0,6.0
2008-05-03,Hansa Rostock,Hamburger SV,1529.53,1729.07,3.0,1.0,3.0,2.0
2008-05-03,Hertha,Karlsruhe,1617.63,1612.76,3.0,4.0,3.0,5.0
2008-05-03,Schalke 04,Hannover,1768.32,1641.33,6.0,7.0,10.0,8.0
2008-05-03,VfB Stuttgart,Eintracht Frankfurt,1715.79,1637.51,3.0,1.0,7.0,4.0
2008-05-03,Werder Bremen,Cottbus,1757.6,1589.07,7.0,6.0,10.0,12.0
2008-05-04,Duisburg,Bayer Leverkusen,1545.38,1727.54,4.0,4.0,7.0,4.0
2008-05-04,VfL Wolfsburg,Bayern Munich,1646.43,1848.05,1.0,9.0,7.0,13.0
2008-05-06,VfL Bochum,Schalke 04,1657.66,1768.32,4.0,7.0,5.0,10.0
2008-05-06,Borussia Dortmund,VfB Stuttgart,1633.74,1715.79,2.0,6.0,5.0,9.0
2008-05-06,Hannover,Hansa Rostock,1641.33,1529.53,5.0,0.0,8.0,3.0
2008-05-06,Karlsruhe,Cottbus,1612.76,1589.07,4.0,3.0,4.0,9.0
2008-05-07,Bayern Munich,Bielefeld,1848.05,1572.8,7.0,7.0,13.0,10.0
2008-05-07,Eintracht Frankfurt,VfL Wolfsburg,1637.51,1646.43,1.0,2.0,1.0,5.0
2008-05-07,Hamburger SV,Werder Bremen,1729.07,1757.6,4.0,7.0,4.0,13.0
2008-05-07,Bayer Leverkusen,Hertha,1727.54,1617.63,1.0,5.0,4.0,6.0
2008-05-07,Nurnberg,Duisburg,1620.65,1545.38,5.0,4.0,8.0,7.0
2008-05-10,Bielefeld,Borussia Dortmund,1572.8,1633.74,4.0,5.0,7.0,5.0
2008-05-10,Cottbus,Hamburger SV,1589.07,1729.07,4.0,3.0,7.0,4.0
2008-05-10,Duisburg,Bayern Munich,1545.38,1848.05,4.0,7.0,7.0,13.0
2008-05-10,Hansa Rostock,Bayer Leverkusen,1529.53,1727.54,0.0,1.0,3.0,4.0
2008-05-10,Hertha,Nurnberg,1617.63,1620.65,7.0,5.0,9.0,8.0
2008-05-10,Karlsruhe,VfL Bochum,1612.76,1657.66,2.0,1.0,5.0,5.0
2008-05-10,Schalke 04,Eintracht Frankfurt,1768.32,1637.51,7.0,1.0,10.0,1.0
2008-05-10,Werder Bremen,Hannover,1757.6,1641.33,7.0,5.0,13.0,11.0
2008-05-10,VfL Wolfsburg,VfB Stuttgart,1646.43,1715.79,5.0,3.0,5.0,6.0
2008-05-17,Bayern Munich,Hertha,1810.97,1634.01,7.0,9.0,13.0,11.0
2008-05-17,VfL Bochum,Hansa Rostock,1636.27,1500.62,3.0,0.0,7.0,0.0
2008-05-17,Borussia Dortmund,VfL Wolfsburg,1629.75,1663.1,5.0,7.0,6.0,8.0
2008-05-17,Eintracht Frankfurt,Duisburg,1607.01,1535.7,0.0,3.0,1.0,4.0
2008-05-17,Hamburger SV,Karlsruhe,1702.86,1578.21,3.0,1.0,4.0,5.0
2008-05-17,Hannover,Cottbus,1634.57,1591.41,4.0,4.0,8.0,7.0
2008-05-17,Bayer Leverkusen,Werder Bremen,1699.52,1768.46,3.0,9.0,4.0,13.0
2008-05-17,Nurnberg,Schalke 04,1613.49,1768.08,4.0,7.0,8.0,13.0
2008-05-17,VfB Stuttgart,Bielefeld,1690.01,1570.78,3.0,4.0,6.0,8.0
2008-08-15,Bayern Munich,Hamburger SV,1818.02,1714.66,9.0,3.0,13.0,6.0
2008-08-16,Bielefeld,Werder Bremen,1578.46,1779.05,2.0,9.0,6.0,13.0
2008-08-16,Cottbus,TSG Hoffenheim,1583.74,1513.65,4.0,7.0,7.0,10.0
2008-08-16,Karlsruhe,VfL Bochum,1571.38,1625.52,1.0,3.0,2.0,4.0
2008-08-16,Bayer Leverkusen,Borussia Dortmund,1693.9,1619.3,3.0,4.0,4.0,6.0
2008-08-16,Schalke 04,Hannover,1784.92,1647.21,9.0,6.0,13.0,8.0
2008-08-16,VfL Wolfsburg,1. FC Koln,1678.52,1537.24,9.0,6.0,11.0,10.0
2008-08-17,Eintracht Frankfurt,Hertha,1615.82,1634.07,3.0,6.0,4.0,10.0
2008-08-17,MGladbach,VfB Stuttgart,1589.53,1686.69,6.0,1.0,10.0,4.0
2008-08-22,Hannover,Cottbus,1647.21,1583.74,3.0,3.0,7.0,4.0
2008-08-23,Borussia Dortmund,Bayern Munich,1619.3,1818.02,4.0,7.0,8.0,11.0
2008-08-23,Hamburger SV,Karlsruhe,1714.66,1571.38,4.0,3.0,7.0,4.0
2008-08-23,Hertha,Bielefeld,1634.07,1578.46,6.0,3.0,12.0,6.0
2008-08-23,TSG Hoffenheim,MGladbach,1513.65,1589.53,7.0,3.0,10.0,9.0
2008-08-23,VfB Stuttgart,Bayer Leverkusen,1686.69,1693.9,4.0,3.0,7.0,3.0
2008-08-23,Werder Bremen,Schalke 04,1779.05,1784.92,7.0,9.0,13.0,13.0
2008-08-24,VfL Bochum,VfL Wolfsburg,1625.52,1678.52,3.0,9.0,3.0,13.0
2008-08-24,1. FC Koln,Eintracht Frankfurt,1537.24,1615.82,3.0,3.0,9.0,3.0
2008-08-29,Karlsruhe,1. FC Koln,1571.38,1537.24,3.0,1.0,4.0,7.0
2008-08-30,Bielefeld,Hamburger SV,1578.46,1714.66,3.0,7.0,4.0,7.0
2008-08-30,Cottbus,Borussia Dortmund,1583.74,1619.3,1.0,4.0,5.0,8.0
2008-08-30,Bayer Leverkusen,TSG Hoffenheim,1693.9,1513.65,3.0,9.0,6.0,13.0
2008-08-30,MGladbach,Werder Bremen,1589.53,1779.05,3.0,5.0,6.0,11.0
2008-08-30,Schalke 04,VfL Bochum,1784.92,1625.52,7.0,1.0,13.0,4.0
2008-08-30,VfL Wolfsburg,Eintracht Frankfurt,1678.52,1615.82,7.0,4.0,13.0,4.0
2008-08-31,Bayern Munich,Hertha,1818.02,1634.07,5.0,4.0,11.0,10.0
2008-08-31,VfB Stuttgart,Hannover,1686.69,1647.21,4.0,4.0,4.0,7.0
2008-09-13,Borussia Dortmund,Schalke 04,1635.05,1765.98,7.0,7.0,8.0,13.0
2008-09-13,1. FC Koln,Bayern Munich,1542.25,1808.02,4.0,5.0,7.0,11.0
2008-09-13,Hamburger SV,Bayer Leverkusen,1724.91,1694.67,7.0,6.0,10.0,9.0
2008-09-13,Hertha,VfL Wolfsburg,1631.63,1670.63,4.0,5.0,7.0,11.0
2008-09-13,TSG Hoffenheim,VfB Stuttgart,1528.82,1684.29,6.0,6.0,10.0,7.0
2008-09-13,Werder Bremen,Cottbus,1755.81,1552.13,2.0,1.0,8.0,4.0
2008-09-14,VfL Bochum,Bielefeld,1607.53,1569.24,1.0,2.0,4.0,4.0
2008-09-14,Hannover,MGladbach,1623.15,1575.79,1.0,3.0,4.0,6.0
2008-09-19,Bayer Leverkusen,Hannover,1689.31,1623.15,6.0,4.0,6.0,7.0
2008-09-20,Bayern Munich,Werder Bremen,1814.16,1759.71,7.0,4.0,11.0,8.0
2008-09-20,Bielefeld,1. FC Koln,1569.24,1536.12,1.0,4.0,3.0,4.0
2008-09-20,Cottbus,VfL Bochum,1548.23,1607.53,1.0,4.0,1.0,4.0
2008-09-20,MGladbach,Hertha,1575.79,1630.45,3.0,2.0,6.0,5.0
2008-09-20,Schalke 04,Eintracht Frankfurt,1764.53,1599.67,5.0,2.0,11.0,5.0
2008-09-21,TSG Hoffenheim,Borussia Dortmund,1530.96,1636.51,4.0,5.0,10.0,8.0
2008-09-21,VfB Stuttgart,Karlsruhe,1682.15,1552.71,4.0,3.0,8.0,3.0
2008-09-21,VfL Wolfsburg,Hamburger SV,1671.8,1730.26,3.0,9.0,9.0,13.0
2008-09-26,1. FC Koln,Schalke 04,1536.12,1764.53,3.0,7.0,4.0,11.0
2008-09-27,VfL Bochum,Bayer Leverkusen,1607.53,1689.31,4.0,6.0,5.0,9.0
2008-09-27,Borussia Dortmund,VfB Stuttgart,1636.51,1682.15,4.0,7.0,8.0,10.0
2008-09-27,Hamburger SV,MGladbach,1730.26,1575.79,6.0,3.0,10.0,3.0
2008-09-27,Hannover,Bayern Munich,1623.15,1814.16,3.0,6.0,4.0,8.0
2008-09-27,Hertha,Cottbus,1630.45,1548.23,4.0,1.0,8.0,2.0
2008-09-27,Werder Bremen,TSG Hoffenheim,1759.71,1530.96,6.0,4.0,8.0,10.0
2008-09-28,Eintracht Frankfurt,Bielefeld,1599.67,1569.24,2.0,3.0,5.0,5.0
2008-09-28,Karlsruhe,VfL Wolfsburg,1552.71,1671.8,0.0,5.0,3.0,9.0
2008-10-03,Bielefeld,Karlsruhe,1569.16,1553.92,4.0,3.0,5.0,6.0
2008-10-04,Bayern Munich,VfL Bochum,1785.98,1603.91,3.0,4.0,7.0,5.0
2008-10-04,TSG Hoffenheim,Eintracht Frankfurt,1539.87,1590.28,4.0,2.0,7.0,3.0
2008-10-04,Bayer Leverkusen,Hertha,1703.16,1624.1,6.0,4.0,12.0,5.0
2008-10-04,MGladbach,1. FC Koln,1550.93,1537.12,0.0,3.0,3.0,7.0
2008-10-04,VfB Stuttgart,Werder Bremen,1670.9,1770.67,4.0,9.0,7.0,10.0
2008-10-05,Cottbus,Hamburger SV,1556.88,1713.8,4.0,6.0,5.0,12.0
2008-10-05,Borussia Dortmund,Hannover,1619.23,1630.52,4.0,6.0,8.0,7.0
2008-10-05,Schalke 04,VfL Wolfsburg,1755.87,1673.66,4.0,4.0,8.0,6.0
2008-10-17,VfL Bochum,MGladbach,1621.7,1551.65,2.0,0.0,5.0,3.0
2008-10-18,Eintracht Frankfurt,Bayer Leverkusen,1594.58,1702.38,1.0,6.0,3.0,9.0
2008-10-18,1. FC Koln,Cottbus,1559.0,1562.09,6.0,4.0,9.0,4.0
2008-10-18,Hannover,TSG Hoffenheim,1644.35,1558.17,4.0,6.0,7.0,7.0
2008-10-18,Hertha,VfB Stuttgart,1647.49,1696.65,6.0,6.0,7.0,10.0
2008-10-18,Karlsruhe,Bayern Munich,1575.9,1790.79,6.0,1.0,6.0,7.0
2008-10-18,Werder Bremen,Borussia Dortmund,1773.35,1643.48,6.0,4.0,9.0,8.0
2008-10-18,VfL Wolfsburg,Bielefeld,1692.35,1569.79,4.0,4.0,6.0,4.0
2008-10-19,Hamburger SV,Schalke 04,1740.05,1762.92,6.0,4.0,12.0,8.0
2008-10-22,Eintracht Frankfurt,Karlsruhe,1594.58,1575.9,1.0,6.0,2.0,6.0
2008-10-24,Bayer Leverkusen,1. FC Koln,1702.38,1559.0,6.0,9.0,9.0,9.0
2008-10-25,Bayern Munich,VfL Wolfsburg,1790.79,1692.35,4.0,4.0,7.0,8.0
2008-10-25,Cottbus,Eintracht Frankfurt,1562.09,1594.58,3.0,3.0,4.0,4.0
2008-10-25,Hannover,Werder Bremen,1644.35,1773.35,4.0,4.0,7.0,10.0
2008-10-25,MGladbach,Karlsruhe,1551.65,1575.9,1.0,3.0,1.0,6.0
2008-10-25,Schalke 04,Bielefeld,1762.92,1569.79,2.0,1.0,6.0,4.0
2008-10-26,Borussia Dortmund,Hertha,1643.48,1647.49,5.0,6.0,6.0,10.0
2008-10-26,TSG Hoffenheim,Hamburger SV,1558.17,1740.05,6.0,7.0,10.0,10.0
2008-10-26,VfB Stuttgart,VfL Bochum,1696.65,1621.7,3.0,2.0,7.0,6.0
2008-10-28,Bielefeld,Cottbus,1569.79,1562.09,1.0,0.0,5.0,4.0
2008-10-28,Karlsruhe,Schalke 04,1575.9,1762.92,0.0,3.0,6.0,6.0
2008-10-28,Werder Bremen,Bayer Leverkusen,1773.35,1702.38,2.0,6.0,8.0,12.0
2008-10-28,VfL Wolfsburg,MGladbach,1692.35,1551.65,4.0,4.0,7.0,4.0
2008-10-29,VfL Bochum,TSG Hoffenheim,1621.7,1558.17,2.0,9.0,3.0,12.0
2008-10-29,Eintracht Frankfurt,Bayern Munich,1594.58,1790.79,6.0,7.0,7.0,7.0
2008-10-29,1. FC Koln,Borussia Dortmund,1559.0,1643.48,6.0,3.0,9.0,6.0
2008-10-29,Hamburger SV,VfB Stuttgart,1740.05,1696.65,4.0,6.0,7.0,9.0
2008-10-29,Hertha,Hannover,1647.49,1644.35,7.0,2.0,10.0,5.0
2008-10-31,Bayer Leverkusen,VfL Wolfsburg,1702.38,1692.35,9.0,6.0,12.0,7.0
2008-11-01,Bayern Munich,Bielefeld,1819.08,1572.19,9.0,2.0,10.0,3.0
2008-11-01,Cottbus,Schalke 04,1554.26,1775.86,1.0,5.0,4.0,6.0
2008-11-01,Hannover,Hamburger SV,1620.03,1736.72,1.0,4.0,5.0,10.0
2008-11-01,TSG Hoffenheim,Karlsruhe,1615.99,1554.96,9.0,0.0,12.0,3.0
2008-11-01,VfB Stuttgart,1. FC Koln,1690.32,1557.44,3.0,3.0,6.0,9.0
2008-11-01,Werder Bremen,Hertha,1754.21,1669.2,2.0,7.0,5.0,10.0
2008-11-02,Borussia Dortmund,VfL Bochum,1659.02,1600.91,5.0,1.0,9.0,2.0
2008-11-02,MGladbach,Eintracht Frankfurt,1560.99,1598.86,4.0,6.0,4.0,6.0
2008-11-07,1. FC Koln,Hannover,1557.44,1620.03,3.0,4.0,9.0,5.0
2008-11-08,Bielefeld,MGladbach,1572.19,1560.99,2.0,3.0,2.0,4.0
2008-11-08,VfL Bochum,Werder Bremen,1600.91,1754.21,1.0,4.0,3.0,5.0
2008-11-08,Hamburger SV,Borussia Dortmund,1736.72,1659.02,3.0,5.0,7.0,7.0
2008-11-08,Karlsruhe,Bayer Leverkusen,1554.96,1743.73,0.0,9.0,0.0,12.0
2008-11-08,VfL Wolfsburg,Cottbus,1695.85,1554.26,3.0,1.0,7.0,1.0
2008-11-09,Eintracht Frankfurt,VfB Stuttgart,1598.86,1690.32,6.0,3.0,9.0,6.0
2008-11-09,Hertha,TSG Hoffenheim,1669.2,1615.99,4.0,9.0,10.0,15.0
2008-11-09,Schalke 04,Bayern Munich,1775.86,1819.08,7.0,9.0,9.0,13.0
2008-11-14,Hannover,VfL Bochum,1620.03,1600.91,3.0,2.0,4.0,3.0
2008-11-15,Cottbus,Karlsruhe,1539.58,1547.23,1.0,1.0,1.0,1.0
2008-11-15,Borussia Dortmund,Eintracht Frankfurt,1647.73,1604.54,4.0,4.0,6.0,10.0
2008-11-15,Hertha,Hamburger SV,1663.88,1722.91,6.0,6.0,10.0,7.0
2008-11-15,TSG Hoffenheim,VfL Wolfsburg,1615.88,1703.95,6.0,6.0,12.0,9.0
2008-11-15,Bayer Leverkusen,Schalke 04,1737.81,1772.88,7.0,6.0,13.0,8.0
2008-11-15,MGladbach,Bayern Munich,1564.23,1830.02,3.0,9.0,7.0,15.0
2008-11-15,VfB Stuttgart,Bielefeld,1673.49,1551.48,1.0,1.0,4.0,2.0
2008-11-16,Werder Bremen,1. FC Koln,1734.43,1580.15,4.0,6.0,6.0,9.0
2008-11-21,Karlsruhe,Borussia Dortmund,1547.23,1647.73,1.0,4.0,1.0,8.0
2008-11-22,Bayern Munich,Cottbus,1830.02,1539.58,7.0,3.0,13.0,4.0
2008-11-22,Bielefeld,Bayer Leverkusen,1551.48,1737.81,1.0,7.0,3.0,13.0
2008-11-22,VfL Bochum,Hertha,1603.22,1663.88,3.0,6.0,3.0,10.0
2008-11-22,Eintracht Frankfurt,Hannover,1604.54,1625.26,4.0,4.0,7.0,5.0
2008-11-22,1. FC Koln,TSG Hoffenheim,1580.15,1615.88,6.0,6.0,6.0,12.0
2008-11-22,Schalke 04,MGladbach,1772.88,1564.23,3.0,4.0,7.0,7.0
2008-11-22,VfL Wolfsburg,VfB Stuttgart,1703.95,1673.49,3.0,2.0,6.0,5.0
2008-11-23,Hamburger SV,Werder Bremen,1722.91,1734.43,3.0,7.0,6.0,8.0
2008-11-28,Hertha,1. FC Koln,1663.88,1580.15,9.0,3.0,12.0,6.0
2008-11-29,Hannover,Karlsruhe,1625.26,1547.23,1.0,1.0,4.0,1.0
2008-11-29,TSG Hoffenheim,Bielefeld,1615.88,1551.48,6.0,4.0,12.0,5.0
2008-11-29,Bayer Leverkusen,Bayern Munich,1737.81,1830.02,4.0,7.0,10.0,13.0
2008-11-29,MGladbach,Cottbus,1564.23,1539.58,4.0,3.0,4.0,4.0
2008-11-29,Werder Bremen,Eintracht Frankfurt,1734.43,1604.54,4.0,4.0,7.0,7.0
2008-11-30,VfL Bochum,Hamburger SV,1603.22,1722.91,2.0,6.0,3.0,9.0
2008-11-30,Borussia Dortmund,VfL Wolfsburg,1647.73,1703.95,6.0,6.0,10.0,9.0
